-9.222360000000000113e+00,1.537179999999999991e+00,4.028649999999999731e-01,3.245049999999999879e-01,1.656199999999999894e-01,2.475819999999999965e-01,1.469239999999999990e-01,1.064770000000000022e-01,4.238240000000000063e-02,8.222200000000000342e-02,4.595140000000000335e-02,1.029670000000000030e-01,2.322509999999999852e-02,4.007519999999999876e-04,-1.817760000000000079e-03,9.060369999999999535e-02,-2.399629999999999819e-03,-5.225589999999999576e-03,2.449640000000000151e-02,-5.449980000000000102e-03,1.146199999999999997e-02,5.424380000000000174e-02,3.125449999999999756e-02,-5.901370000000000227e-02,-6.017250000000000029e-04,3.891069999999999945e-02,-3.799190000000000206e-02,-4.163929999999999715e-02,-1.686199999999999852e-02,2.765379999999999922e-02,-1.208799999999999979e-02,-9.312520000000000520e-02,2.718459999999999974e-02,-4.398139999999999689e-02,-3.937299999999999828e-02,-7.619749999999999787e-03,1.989559999999999940e-02,-1.485719999999999923e-02,-4.178779999999999994e-02,-3.139589999999999742e-02,-9.353189999999999671e+00,1.037139999999999951e+00,8.007800000000000473e-01,5.016389999999999461e-01,4.787799999999999834e-01,3.466389999999999749e-01,2.839329999999999909e-01,1.488530000000000131e-01,1.143050000000000038e-01,1.861770000000000092e-01,1.007809999999999956e-01,1.288990000000000136e-01,2.743610000000000215e-01,1.395119999999999971e-01,3.754609999999999892e-02,-4.500590000000000146e-02,1.439590000000000036e-01,1.543879999999999975e-01,-4.067479999999999707e-02,-4.527629999999999849e-02,1.811480000000000035e-02,6.002910000000000190e-02,8.219600000000000517e-02,1.123460000000000084e-02,1.146699999999999942e-01,8.948799999999999810e-02,-3.580889999999999768e-02,-6.212060000000000151e-03,9.101480000000000681e-02,5.119970000000000077e-02,-4.224060000000000314e-02,-4.762840000000000129e-02,1.596490000000000131e-01,-6.052710000000000035e-02,-2.223799999999999943e-01,-8.771230000000000693e-02,8.774849999999999317e-02,5.777070000000000122e-02,-2.885100000000000164e-02,-6.658519999999999717e-02
-9.401439999999999131e+00,1.407980000000000009e+00,5.290010000000000545e-01,3.611759999999999970e-01,2.497590000000000088e-01,2.659179999999999877e-01,2.239780000000000104e-01,1.594659999999999966e-01,7.510279999999999734e-02,1.356070000000000053e-01,1.242579999999999935e-01,1.196549999999999975e-01,7.249490000000000101e-02,5.147360000000000130e-02,3.578479999999999855e-02,1.477009999999999990e-01,1.684849999999999889e-02,4.135889999999999705e-02,9.620299999999999685e-02,-1.996320000000000039e-02,8.348679999999999990e-02,1.067229999999999984e-01,5.995000000000000329e-02,-2.483159999999999881e-02,2.368249999999999869e-02,9.531760000000000232e-02,-6.454440000000000177e-02,6.846370000000000060e-03,3.532450000000000173e-02,-2.175699999999999856e-02,4.744269999999999737e-02,-6.279650000000000509e-02,-2.058360000000000051e-02,-1.668530000000000013e-02,-2.770179999999999865e-02,-7.317159999999999853e-04,4.279140000000000027e-02,3.878820000000000184e-02,-8.997879999999999767e-02,-7.238819999999999977e-02,-9.286060000000000869e+00,1.099189999999999889e+00,6.542120000000000157e-01,5.147859999999999658e-01,5.168920000000000181e-01,2.676819999999999755e-01,2.057680000000000065e-01,2.498130000000000073e-01,1.596899999999999986e-01,2.052710000000000090e-01,5.989719999999999767e-02,5.655589999999999923e-02,2.245020000000000071e-01,1.379140000000000088e-01,1.803450000000000053e-01,9.725699999999999623e-02,1.697599999999999942e-01,2.425640000000000018e-01,7.043979999999999686e-02,7.086599999999999844e-02,9.133570000000000577e-02,8.182259999999999533e-02,8.589969999999999550e-02,6.448160000000000003e-02,6.785190000000000665e-02,3.932320000000000433e-03,4.115830000000000009e-03,-4.992919999999999997e-02,-1.997329999999999939e-02,-9.851350000000000037e-03,-1.233040000000000004e-02,-6.478239999999999693e-03,1.200989999999999974e-01,1.118650000000000026e-02,-8.538679999999999881e-02,2.728939999999999838e-02,1.474020000000000052e-01,-5.083410000000000012e-03,-7.877580000000000693e-02,-6.529870000000000119e-02
-9.775140000000000384e+00,9.585540000000000171e-01,4.923540000000000139e-01,4.446060000000000012e-01,3.998470000000000080e-01,3.149719999999999742e-01,2.878350000000000075e-01,2.699130000000000140e-01,2.965320000000000178e-01,2.728269999999999862e-01,1.381779999999999953e-01,4.872839999999999810e-02,1.399040000000000006e-01,2.369580000000000020e-01,9.993760000000000143e-02,1.066720000000000029e-01,1.572560000000000069e-01,1.593030000000000002e-01,1.523410000000000042e-01,-1.948369999999999963e-02,1.682800000000000129e-01,1.814739999999999964e-01,6.803320000000000201e-02,1.070829999999999976e-01,6.360369999999999913e-02,9.237589999999999690e-02,2.524940000000000170e-02,3.933330000000000159e-02,8.839349999999999985e-02,-1.030910000000000021e-01,9.574649999999999828e-02,4.394150000000000139e-02,6.277130000000000210e-02,4.483920000000000267e-02,2.783410000000000051e-02,-2.439809999999999895e-02,1.137089999999999976e-02,3.851470000000000067e-03,-7.715099999999999736e-02,-7.541929999999999468e-02,-9.286060000000000869e+00,1.099189999999999889e+00,6.542120000000000157e-01,5.147859999999999658e-01,5.168920000000000181e-01,2.676819999999999755e-01,2.057680000000000065e-01,2.498130000000000073e-01,1.596899999999999986e-01,2.052710000000000090e-01,5.989719999999999767e-02,5.655589999999999923e-02,2.245020000000000071e-01,1.379140000000000088e-01,1.803450000000000053e-01,9.725699999999999623e-02,1.697599999999999942e-01,2.425640000000000018e-01,7.043979999999999686e-02,7.086599999999999844e-02,9.133570000000000577e-02,8.182259999999999533e-02,8.589969999999999550e-02,6.448160000000000003e-02,6.785190000000000665e-02,3.932320000000000433e-03,4.115830000000000009e-03,-4.992919999999999997e-02,-1.997329999999999939e-02,-9.851350000000000037e-03,-1.233040000000000004e-02,-6.478239999999999693e-03,1.200989999999999974e-01,1.118650000000000026e-02,-8.538679999999999881e-02,2.728939999999999838e-02,1.474020000000000052e-01,-5.083410000000000012e-03,-7.877580000000000693e-02,-6.529870000000000119e-02
-9.797250000000000014e+00,1.008739999999999970e+00,4.949760000000000271e-01,5.013370000000000326e-01,4.267429999999999835e-01,3.340659999999999741e-01,2.875789999999999735e-01,3.284250000000000225e-01,2.895530000000000048e-01,2.215930000000000122e-01,7.722529999999999673e-02,8.147400000000000475e-02,2.330579999999999874e-01,3.466299999999999937e-01,2.278679999999999872e-01,1.549149999999999971e-01,1.682669999999999999e-01,2.931759999999999922e-02,9.823129999999999362e-02,5.055989999999999790e-02,9.474000000000000477e-02,7.962969999999999771e-02,6.366479999999999362e-02,8.068490000000000384e-02,1.006449999999999984e-01,9.407250000000000334e-02,9.333289999999999642e-02,6.087440000000000212e-02,2.382559999999999886e-02,-4.504600000000000271e-02,7.694070000000000076e-02,-7.207710000000000505e-02,1.264520000000000054e-02,5.538679999999999819e-03,-1.014170000000000002e-02,-4.489529999999999910e-02,-1.111150000000000054e-01,-3.127230000000000287e-02,1.385929999999999974e-02,-3.874679999999999791e-02,-9.244630000000000791e+00,1.152120000000000033e+00,5.459070000000000311e-01,4.773080000000000100e-01,4.440859999999999808e-01,2.266950000000000076e-01,1.806290000000000118e-01,2.463049999999999962e-01,2.695190000000000086e-01,1.632679999999999965e-01,9.799030000000000240e-02,1.771860000000000102e-01,2.115080000000000016e-01,1.679630000000000012e-01,2.148710000000000064e-01,1.293140000000000123e-01,1.512110000000000121e-01,1.948439999999999894e-01,1.061030000000000029e-01,1.440869999999999929e-01,9.108610000000000317e-02,1.744239999999999957e-01,7.481039999999999912e-02,1.045699999999999963e-01,4.887899999999999884e-02,4.122180000000000288e-02,-2.917339999999999864e-02,7.534549999999999581e-02,-1.302560000000000003e-02,-4.891970000000000346e-02,1.626870000000000096e-03,5.538169999999999898e-02,5.076359999999999900e-02,3.722990000000000327e-02,1.714999999999999858e-02,2.620170000000000138e-02,3.964409999999999809e-03,-6.149770000000000236e-02,-3.801129999999999787e-02,-2.854460000000000179e-04
-9.895979999999999777e+00,1.065830000000000055e+00,4.278120000000000256e-01,3.812159999999999993e-01,3.260239999999999805e-01,2.643900000000000139e-01,2.650919999999999943e-01,3.723790000000000155e-01,4.128999999999999893e-01,2.391399999999999915e-01,1.203639999999999988e-01,2.016060000000000074e-01,2.701720000000000232e-01,2.147040000000000060e-01,2.515499999999999958e-01,2.196889999999999954e-01,2.362070000000000003e-01,-8.224220000000000835e-03,8.734260000000000634e-02,1.006900000000000017e-01,9.857609999999999983e-02,4.627130000000000132e-02,-1.158129999999999923e-02,7.137889999999999513e-02,1.534679999999999933e-01,2.816290000000000113e-02,1.540849999999999997e-01,8.273619999999999586e-02,2.626629999999999937e-02,4.341489999999999932e-02,6.027020000000000294e-02,-4.819319999999999854e-02,5.693079999999999669e-02,7.124170000000000502e-02,5.712539999999999979e-02,4.629840000000000344e-02,-4.050680000000000253e-02,-6.487060000000000048e-02,-6.914720000000000588e-02,-4.833710000000000090e-02,-9.244630000000000791e+00,1.152120000000000033e+00,5.459070000000000311e-01,4.773080000000000100e-01,4.440859999999999808e-01,2.266950000000000076e-01,1.806290000000000118e-01,2.463049999999999962e-01,2.695190000000000086e-01,1.632679999999999965e-01,9.799030000000000240e-02,1.771860000000000102e-01,2.115080000000000016e-01,1.679630000000000012e-01,2.148710000000000064e-01,1.293140000000000123e-01,1.512110000000000121e-01,1.948439999999999894e-01,1.061030000000000029e-01,1.440869999999999929e-01,9.108610000000000317e-02,1.744239999999999957e-01,7.481039999999999912e-02,1.045699999999999963e-01,4.887899999999999884e-02,4.122180000000000288e-02,-2.917339999999999864e-02,7.534549999999999581e-02,-1.302560000000000003e-02,-4.891970000000000346e-02,1.626870000000000096e-03,5.538169999999999898e-02,5.076359999999999900e-02,3.722990000000000327e-02,1.714999999999999858e-02,2.620170000000000138e-02,3.964409999999999809e-03,-6.149770000000000236e-02,-3.801129999999999787e-02,-2.854460000000000179e-04
-9.747339999999999449e+00,1.158760000000000012e+00,5.276060000000000194e-01,4.564699999999999869e-01,3.323679999999999968e-01,2.938470000000000248e-01,2.657530000000000170e-01,3.447299999999999809e-01,2.711370000000000169e-01,2.357029999999999959e-01,1.524840000000000084e-01,1.685629999999999906e-01,2.619580000000000242e-01,1.010309999999999958e-01,1.457430000000000114e-01,2.099399999999999877e-01,1.707819999999999894e-01,5.659460000000000185e-02,1.253940000000000055e-01,9.401790000000000147e-02,6.932670000000000499e-02,3.507319999999999882e-02,8.532270000000000132e-02,1.411080000000000112e-01,8.616530000000000022e-02,-1.016500000000000042e-02,-1.305219999999999991e-02,5.498390000000000222e-02,3.714209999999999734e-02,2.323499999999999871e-02,6.613320000000000309e-02,4.756100000000000085e-04,4.095540000000000291e-02,5.436019999999999741e-02,5.595250000000000223e-02,8.167570000000000385e-02,5.401659999999999795e-02,1.525110000000000094e-03,-7.550329999999999542e-02,-2.193470000000000142e-02,-9.340619999999999479e+00,9.782509999999999817e-01,5.101499999999999924e-01,5.399850000000000483e-01,4.548539999999999806e-01,2.565430000000000210e-01,2.322519999999999862e-01,2.670029999999999903e-01,3.358869999999999911e-01,2.312740000000000073e-01,1.391350000000000087e-01,2.490829999999999989e-01,2.218479999999999897e-01,1.937240000000000073e-01,2.448730000000000073e-01,1.447920000000000040e-01,2.179730000000000001e-01,2.326449999999999907e-01,4.158289999999999903e-02,1.642149999999999999e-01,3.002410000000000148e-02,1.347289999999999877e-01,1.487960000000000116e-01,1.219620000000000010e-01,3.108009999999999939e-02,5.625100000000000239e-02,4.353989999999999944e-02,2.956829999999999875e-02,-9.009350000000000691e-02,-1.091649999999999981e-01,-5.474489999999999912e-02,1.712190000000000101e-01,1.025680000000000064e-01,1.055230000000000057e-01,-2.298240000000000005e-02,-9.408239999999999659e-02,-6.710330000000000461e-02,-1.007949999999999957e-01,-7.822120000000000462e-02,-2.761450000000000016e-02
-9.721709999999999852e+00,1.114810000000000079e+00,5.146389999999999576e-01,4.466680000000000095e-01,3.252700000000000036e-01,3.444059999999999899e-01,3.418760000000000132e-01,3.349679999999999880e-01,2.242659999999999931e-01,2.192369999999999874e-01,1.417680000000000051e-01,1.295360000000000122e-01,3.383229999999999849e-01,1.777120000000000088e-01,1.191050000000000025e-01,2.069620000000000071e-01,1.524999999999999967e-01,9.667249999999999455e-02,1.313020000000000020e-01,9.080589999999999495e-02,7.428579999999999905e-02,4.740230000000000138e-02,1.391270000000000007e-01,1.189100000000000018e-01,-2.780920000000000093e-03,-1.234960000000000051e-02,8.430350000000000343e-02,1.204960000000000059e-01,8.390459999999999585e-02,-1.104040000000000056e-02,6.230589999999999740e-02,1.346200000000000001e-02,2.915680000000000008e-02,-1.025539999999999959e-02,2.762229999999999894e-02,6.797029999999999739e-02,-2.529589999999999964e-02,2.557560000000000042e-02,3.044039999999999940e-02,-3.679910000000000125e-02,-9.340619999999999479e+00,9.782509999999999817e-01,5.101499999999999924e-01,5.399850000000000483e-01,4.548539999999999806e-01,2.565430000000000210e-01,2.322519999999999862e-01,2.670029999999999903e-01,3.358869999999999911e-01,2.312740000000000073e-01,1.391350000000000087e-01,2.490829999999999989e-01,2.218479999999999897e-01,1.937240000000000073e-01,2.448730000000000073e-01,1.447920000000000040e-01,2.179730000000000001e-01,2.326449999999999907e-01,4.158289999999999903e-02,1.642149999999999999e-01,3.002410000000000148e-02,1.347289999999999877e-01,1.487960000000000116e-01,1.219620000000000010e-01,3.108009999999999939e-02,5.625100000000000239e-02,4.353989999999999944e-02,2.956829999999999875e-02,-9.009350000000000691e-02,-1.091649999999999981e-01,-5.474489999999999912e-02,1.712190000000000101e-01,1.025680000000000064e-01,1.055230000000000057e-01,-2.298240000000000005e-02,-9.408239999999999659e-02,-6.710330000000000461e-02,-1.007949999999999957e-01,-7.822120000000000462e-02,-2.761450000000000016e-02
-9.721470000000000056e+00,1.094759999999999955e+00,4.723589999999999733e-01,4.207919999999999994e-01,4.021819999999999840e-01,4.324990000000000223e-01,3.258730000000000238e-01,2.928999999999999937e-01,2.139909999999999868e-01,2.775610000000000022e-01,1.514159999999999950e-01,1.771300000000000097e-01,2.521300000000000208e-01,2.185070000000000068e-01,1.387150000000000050e-01,1.604260000000000130e-01,1.620779999999999998e-01,9.358279999999999377e-02,1.493520000000000125e-01,1.228790000000000021e-01,6.558930000000000315e-02,6.733079999999999621e-02,1.662230000000000096e-01,1.154749999999999943e-01,1.792809999999999890e-02,1.039859999999999916e-02,9.515949999999999409e-02,7.717620000000000036e-02,4.259700000000000292e-02,-6.512950000000000683e-02,4.152059999999999779e-02,1.724950000000000094e-02,1.828300000000000064e-02,-6.034280000000000373e-03,-1.847620000000000165e-02,8.221520000000000217e-02,-5.619280000000000108e-02,-8.189780000000000670e-02,9.070649999999999546e-03,6.319130000000000580e-02,-9.172359999999999403e+00,1.109040000000000026e+00,5.271029999999999882e-01,5.808339999999999614e-01,3.798759999999999915e-01,2.681620000000000115e-01,2.698599999999999888e-01,3.070559999999999956e-01,3.351080000000000170e-01,2.699219999999999953e-01,2.400220000000000131e-01,3.112829999999999764e-01,2.035839999999999872e-01,1.374140000000000084e-01,1.302530000000000077e-01,1.154249999999999998e-01,2.103019999999999889e-01,1.014720000000000066e-01,5.656650000000000046e-03,1.524830000000000074e-01,2.504170000000000007e-02,1.017060000000000047e-01,1.547000000000000042e-01,1.307139999999999969e-01,3.497979999999999926e-03,1.474239999999999995e-01,5.268400000000000166e-02,-1.266599999999999948e-01,-1.012870000000000020e-01,4.995909999999999934e-02,-1.834179999999999838e-02,5.760799999999999949e-02,1.939139999999999961e-02,1.125840000000000035e-01,-2.664690000000000114e-02,-8.642650000000000332e-02,-7.187079999999999771e-04,5.828769999999999785e-02,-1.044960000000000055e-01,-4.735040000000000082e-02
-9.699970000000000425e+00,1.192939999999999889e+00,5.087209999999999788e-01,3.752699999999999925e-01,3.754190000000000027e-01,3.741410000000000013e-01,2.833539999999999948e-01,2.070359999999999978e-01,2.291729999999999878e-01,2.896509999999999918e-01,2.227750000000000008e-01,2.366959999999999897e-01,1.431320000000000092e-01,1.545749999999999902e-01,1.711129999999999873e-01,1.576470000000000093e-01,1.743129999999999957e-01,9.131980000000000652e-02,1.665119999999999933e-01,1.380010000000000125e-01,1.121280000000000054e-01,1.253140000000000087e-01,1.521619999999999917e-01,7.032480000000000675e-02,3.471910000000000274e-02,4.609819999999999890e-02,5.944630000000000053e-02,2.148279999999999981e-02,2.104019999999999849e-03,-1.375039999999999943e-02,6.990540000000000642e-02,1.342589999999999929e-02,1.687109999999999999e-02,1.764500000000000096e-02,-1.580689999999999873e-02,6.149720000000000186e-02,-1.926339999999999997e-02,-3.372069999999999929e-02,-4.678220000000000295e-03,-2.324239999999999987e-02,-9.183770000000000877e+00,1.151499999999999968e+00,5.423529999999999740e-01,6.169259999999999744e-01,4.231150000000000189e-01,2.791339999999999932e-01,2.794630000000000170e-01,3.533240000000000269e-01,4.010770000000000168e-01,2.296920000000000073e-01,1.119079999999999936e-01,3.383289999999999909e-01,1.568660000000000054e-01,9.547250000000000181e-02,1.707819999999999894e-01,1.297049999999999870e-01,2.357789999999999886e-01,1.316660000000000053e-01,-6.128609999999999614e-03,8.428299999999999681e-02,1.540610000000000070e-02,3.518929999999999975e-02,8.271660000000000124e-02,9.531729999999999370e-02,4.120730000000000226e-02,1.045279999999999959e-01,-5.896730000000000201e-03,-1.106970000000000037e-01,-7.218199999999999616e-02,9.775380000000000180e-02,2.995269999999999877e-02,1.623159999999999881e-02,1.945159999999999945e-02,1.231310000000000043e-01,6.953180000000000471e-02,5.191470000000000112e-02,-1.792849999999999999e-02,1.272260000000000058e-02,-8.262759999999999549e-02,-3.931679999999999897e-02
-9.844950000000000756e+00,1.021400000000000086e+00,4.208180000000000254e-01,3.997459999999999902e-01,3.830930000000000168e-01,2.179220000000000046e-01,2.437570000000000014e-01,2.592650000000000232e-01,2.741199999999999748e-01,3.346219999999999750e-01,3.043330000000000202e-01,2.139909999999999868e-01,8.955409999999999759e-02,1.555580000000000018e-01,2.350240000000000107e-01,2.848930000000000073e-01,2.686109999999999887e-01,1.573489999999999889e-01,1.651160000000000128e-01,1.672549999999999870e-01,1.474449999999999927e-01,1.411300000000000054e-01,1.751979999999999926e-01,1.215340000000000031e-01,1.015230000000000021e-01,1.076280000000000014e-01,1.032289999999999944e-02,-4.447349999999999914e-02,-1.736690000000000109e-02,-2.146649999999999947e-03,5.023090000000000194e-02,-9.100030000000000271e-03,2.056540000000000104e-02,3.836819999999999814e-02,8.585519999999999751e-05,-7.718790000000000373e-02,-1.698399999999999910e-01,-1.678390000000000090e-02,-4.846869999999999651e-03,-8.859499999999999320e-02,-9.183770000000000877e+00,1.151499999999999968e+00,5.423529999999999740e-01,6.169259999999999744e-01,4.231150000000000189e-01,2.791339999999999932e-01,2.794630000000000170e-01,3.533240000000000269e-01,4.010770000000000168e-01,2.296920000000000073e-01,1.119079999999999936e-01,3.383289999999999909e-01,1.568660000000000054e-01,9.547250000000000181e-02,1.707819999999999894e-01,1.297049999999999870e-01,2.357789999999999886e-01,1.316660000000000053e-01,-6.128609999999999614e-03,8.428299999999999681e-02,1.540610000000000070e-02,3.518929999999999975e-02,8.271660000000000124e-02,9.531729999999999370e-02,4.120730000000000226e-02,1.045279999999999959e-01,-5.896730000000000201e-03,-1.106970000000000037e-01,-7.218199999999999616e-02,9.775380000000000180e-02,2.995269999999999877e-02,1.623159999999999881e-02,1.945159999999999945e-02,1.231310000000000043e-01,6.953180000000000471e-02,5.191470000000000112e-02,-1.792849999999999999e-02,1.272260000000000058e-02,-8.262759999999999549e-02,-3.931679999999999897e-02
