3.850833561440063502e-01
1.973825249774956436e-01
1.490680807166629429e-01
1.218267057719544660e-01
1.032919110462008211e-01
8.972152531024360500e-02
7.920399574953833344e-02
7.090897045630976947e-02
6.418685415767347302e-02
5.869075985541068879e-02
5.417515475440908695e-02
5.042067412363648859e-02
4.727901639455139859e-02
4.464434931982201593e-02
4.245104113356076153e-02
4.055900194149449078e-02
3.896069256857098706e-02
3.758300206175557018e-02
3.633548418987435358e-02
3.525236851455253173e-02
3.429946459737824582e-02
3.339653578682691415e-02
3.258487842823742930e-02
3.183273172366275772e-02
3.117490808169047153e-02
3.052651630752861722e-02
2.992955771554644748e-02
2.937064461655332359e-02
2.884817478312141220e-02
2.834256597384503945e-02
2.788923595698527408e-02
2.746209456228915560e-02
2.705311889419094451e-02
2.667178307878382421e-02
2.631933203756563894e-02
2.596323571547314024e-02
2.564096052214932461e-02
2.533404071481875491e-02
2.502661974863015087e-02
2.475759031350720576e-02
2.448340151229022599e-02
2.425114855691484078e-02
2.400656662298818536e-02
2.378337240084208576e-02
2.357999124246124359e-02
2.337794504109233507e-02
2.319162250822218510e-02
2.299906740371336980e-02
2.283911078923032967e-02
2.267090724052961068e-02
