8.888732970110370113e-01
9.626969709771450168e-01
9.760479771073701238e-01
9.849313388916135503e-01
9.893826047769265220e-01
9.953935740054720149e-01
9.977780071273760765e-01
9.986728679925921393e-01
9.992620634625422049e-01
9.992964944982262177e-01
9.994387916941170902e-01
9.994861688751329742e-01
9.994712247909492975e-01
9.995635358446187668e-01
9.996103144883855540e-01
9.996661669286750485e-01
9.997484924885134960e-01
9.997908362367255997e-01
9.998861539199003223e-01
9.999209144720432318e-01
