4.755611677284979244e+00
3.956323617022829975e+00
3.604001533213855080e+00
3.500674528949330622e+00
3.357906724373839413e+00
3.310498698840501408e+00
3.278679594581249024e+00
3.258517303207619786e+00
3.220368620717932284e+00
3.183192703412012659e+00
3.155274784192128479e+00
3.148577088896614917e+00
3.179023078432118066e+00
3.079528802120727882e+00
3.122848426300738556e+00
3.038459530611945958e+00
3.009894272397624526e+00
2.989539102158062178e+00
2.964752082598034910e+00
3.204696157546734536e+00
